Name,Palette,Threadcount,Origin URL
Scottish Scouts (1922),AK#1C1C1C ANC BLACK; DN#5C5C5C DARK GREY; N#888888 GREY;,DN22 AK4 DN4 AK4 DN4 AK24 N24 AK4 N24 AK24 DN22 AK4 DN4 AK4 DN22 AK24 N24 AK4 N24 AK24 DN4 AK4 DN4 AK4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3745
Scottish Spirit,DN#505050 DARK GREY; R#781C38 RED; N#646464 GREY; K#000000 BLACK; P#9058D8 PURPLE; LN#C8C8C8 LIGHT GREY;,DN/18 R6 DN64 N24 K10 N4 K8 N4 K34 P8 K4 LN/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10970
Scottish Tartans Authority,A#5C8CA8 AZURE; K#101010 BLACK; DB#202060 DARK BLUE; R#C80000 RED; HG#285800 HUNTING GREEN; VDB#00002C MIDNIGHT;,A/8 K6 A4 VDB12 K30 R4 HG32 VDB8 A4 VDB4 K/32,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5584
Scottish Thistle,N#888888 GRAY; NB#003C64 NAVY BLUE; LB#8C90B0 LIGHT BLUE; K#101010 BLACK; P#181034 PURPLE; B#080020 BLUE;,NB/4 LB2 NB8 P30 NB6 B6 K22 NB66 B6 NB/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3746
Scottish Tourist Board (1981),K#101010 BLACK; DB#202060 DARK BLUE; DG#003820 DARK GREEN; R#C80000 RED; G#006818 GREEN; B#2C2C80 BLUE;,B60 K4 B4 K4 B4 K64 G30 R4 G8 R8 G60 R8 G8 R4 G30 K64 B4 K4 B4 K4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3747
Scottish Watch,DG#003820 DARK GREEN; DR#880000 DARK RED; MY#D09800 M YELLOW;,DR208 DG78 MY8 DG78,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3749
Scout Mapping Service,YY#FCCC00 YELLOWBASIC; K#101010 BLACK; LG#289C18 LIGHT GREEN; XR#C80000 BASIC RED; DG#003820 DARK GREEN; M#901C38 MARROON; B#2C2C80 BLUE; G#006818 GREEN;,B48 M16 G16 XR4 LG16 K2 YY4 K2 LG16 XR4 G16 M16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5443
Scout Mapping Service #2,K#101010 BLACK; B#2C2C80 BLUE; DG#003820 DARK GREEN; LG#289C18 LIGHT GREEN; M#901C38 MARROON; ZZ#808080 MISSING COLOUR; Y#E8C000 YELLOW; G#006818 GREEN;,M4 B22 K16 G16 Y4 LG16 K2 Y4 K2 LG16 Y4 G16 K16 B22,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5086
Scozia,B#2C2C80 BLUE; R#C80000 RED; RB#1C0070 ROYAL BLUE; G#006818 GREEN; DR#880000 DARK RED; LN#C0C0C0 LIGHT GRAY; BN#14283C BLUE GREY; W#E0E0E0 WHITE;,BN6 B8 BN48 B12 R6 B8 G6 B16 W6 B16 G6 B8 R6 B12 BN48 B8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3752
Scrimgeour of Glassary,K#101010 BLACK; MY#D09800 M YELLOW; R#C80000 RED; WG#408060 WTHRD GREEN;,R64 K6 MY12 WG20 R12 K6 MY64 K6 R12 WG20 MY12 K6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5277
Scrymgeour,AY#DC943C ANC YELLOW; K#101010 BLACK; B#2C2C80 BLUE; R#C80000 RED; MY#D09800 M YELLOW; WG#408060 WTHRD GREEN;,R90 K6 MY12 WG18 R12 K6 MY90 K6 R12 WG18 MY12 K6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3754
Seaforth Estate Check,DR#8C0000 DARK RED; LT#A0783C LIGHT TAN; KK#000000 BLACK; AM#886000 AMBER;,DR12 LT12 KK12 LT12 AM12 LT12 KK12 LT12 AM12 LT12 KK12 LT12 AM12 LT12 KK12 LT12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3755
Seaside,WG#346488 WMS BLUE BB; G#004C00 DARK GRN; PH#640064 MULBERRY; MY#C88C00 YELLOW; LN#C8C8C8 WHITE; DN#646464 MEDIUM GREY; PB#9058D8 LAVENDER; WW#FCFCFC WILSON WHITE; LB#2888C4 LIGHT BLUE;,WW12 LN8 PB16 LN56 WG8 LB56 MY8 LB56 WG8 LN56 PB16 LN8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3756
Seattle,CLR#E87878 CORAL; G#006818 GREEN; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE;,MY4 G56 LN4 RB8 CLR4 G4 CLR4 RB8 LN4 G16 LN4 RB8 CLR4 G4 CLR4 RB8 LN4 G56,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3757
Seletar,Y#E8C000 YELLOW; G#006818 GREEN; LT#A08858 LIGHT BROWN; B#2C2C80 BLUE;,B12 LT4 B14 G8 B6 G12 B4 G8 B78 Y4 B78 G8 B4 G12 B6 G8 B14 LT4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3759
Selkirk (Personal) Original,AA#789484 ANC AZURE; K#101010 BLACK; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; MY#D09800 M YELLOW; P#780078 PURPLE; G#006818 GREEN;,P22 AA4 K20 G20 MY4 G20 K20 AA4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4856
Selkirk High School,Y#E8C000 YELLOW; WW#F8F8F8 WILSON WHITE; BL#1474B4 BALMORAL BLUE; PB#9058D8 LAVENDER; MP#9C68A4 MAUVE; K#101010 BLACK; R#C80000 RED; LV#C49CD8 LGT VIOLET;,WW6 MP36 K36 Y2 R4 BL4 R4 Y2 MP36 BL4 MP36 Y2 R4 BL4 R4 Y2 K36 MP36,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3760
"Selkirk, New",K#101010 BLACK; DB#202060 DARK BLUE; G#006818 GREEN; P#780078 PURPLE; R#C80000 RED; RB#1C0070 ROYAL BLUE; W#E0E0E0 WHITE; B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE;,BL48 G4 R24 K4 W4 K6 P4 K6 BL8 K6 P4 K6 W4 K4 B24 G4 B48 G4 B24 K4 W4 K6 P4 K6 BL8 K6 P4 K6 W4 K4 R24 G4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3761
Seller (Personal),K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE; WW#F8F8F8 WILSON WHITE; R#C80000 RED; Y#E8C000 YELLOW;,G92 K6 RB12 Y4 RB6 Y4 RB6 G14 R12 RB4 R6 WW8 R6 RB4 R12 G14 RB6 Y4 RB6 Y4 RB12 K6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3762
"Seller, Reproduction Dress",K#101010 BLACK; T#604000 BROWN; CW#FCFCFC CLEAR; DR#880000 DARK RED; MY#D09800 M YELLOW; SB#A8ACE8 SKY BLUE; R#C80000 RED; WW#F8F8F8 WILSON WHITE; Y#E8C000 YELLOW;,WW126 K8 SB18 Y4 SB8 Y4 SB8 T22 R16 SB4 R8 WW10 R8 SB4 R16 T22 SB8 Y4 SB8 Y4 SB18 K8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3763
Sellers / Sillars,K#101010 BLACK; CW#FCFCFC CLEAR; DR#880000 DARK RED; E#4C3428 DRAB; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE; SB#A8ACE8 SKY BLUE; Y#E8C000 YELLOW; WW#F8F8F8 WILSON WHITE; R#C80000 RED; T#604000 BROWN;,T126 K8 SB18 Y4 RB8 Y4 RB8 T22 R16 SB4 R8 WW10 R8 SB4 R16 T22 RB8 Y4 RB8 Y4 SB18 K8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3764
Selvon-Bruce (Personal),K#101010 BLACK; VG#288028 VERDANT; G#006818 GREEN; WR#780028 WINE RED; DR#880000 DARK RED; GO#BC8C00 DARK GOLD; MY#D09800 M YELLOW; B#2C2C80 BLUE; DB#1C1C50 DARK BLUE;,K/12 VG8 K12 VG72 DR8 DB8 GO/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5592
Sempill,K#101010 BLACK; B#2C2C80 BLUE; G#003820 GREEN; R#C80000 RED; LB#A8ACE8 LIGHT BLUE; G#006818 GREEN;,B/6 K6 B38 K30 R4 G38 K2 LB6 K2 G38 K30 B6 K6 B6 K6 B/44,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3765
Semple,K#101010 BLACK; B#2C2C80 BLUE; G#006818 GREEN; R#C80000 RED; WW#FCFCFC WILSON WHITE; BL#1474B4 BALMORAL BLUE;,R8 BL22 K6 BL6 K6 BL8 K30 G72 WW6 G72 K30 BL8 K6 BL6 K6 BL22,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3766
Serenade,BB#002CC0 ST AND BB; LN#C8C8C8 WHITE; LB#00C8C8 MEDIUM TURQ; RB#180064 VIOLET; DP#28003C MOD PURPLE; B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE; P#780078 PURPLE;,B12 P24 LB6 P24 BL12 B4 BL52 P32 LN4 P12 LN4 P32 BL52 B4 BL12 P24 LB6 P24,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3767
Service of Drymen (Personal),K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; N#888888 GREY; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW; RB#1C0070 ROYAL BLUE;,DR/4 RB28 K4 N10 G6 LN2 G6 LN2 G6 K2 G6 K2 G6 N10 K4 RB28 MY/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3768
Seth Stratton XXX,,NOTSPECIFIED,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3769
Seton,K#101010 BLACK; CW#FCFCFC CLEAR; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; R#C80000 RED; WW#FCFCFC WILSON WHITE; P#780078 PURPLE; G#006818 GREEN;,R16 G8 R80 K16 R8 P16 R16 G48 WW8 G24 WW8 G48 R16 P16 R8 K16 R80 G8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3770
Seton Hunting,CW#FCFCFC CLEAR; DT#441800 DARK BROWN; DG#003820 DARK GREEN; R#C80000 RED; G#006818 GREEN; T#604000 BROWN; WG#408060 WTHRD GREEN;,T12 WG4 T60 R8 T4 R8 T4 WG28 CW4 WG8 CW4 WG28 T4 R8 T4 R8 T60 WG4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3771
"Setting Sun, The",AR#E86000 ANC RED; DT#441800 DARK BROWN; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW;,MY30 DT8 LN16 AR36 DT4 LN4 MY8 DT4 AR12 DT32 MY4 AR4 LN12 DT4 MY6 LN2 MY6 DT4 LN12 AR4 MY4 DT32 AR12 DT4 MY8 LN4 DT4 AR36 LN16 DT8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4878
Sey,K#101010 BLACK; B#2C2C80 BLUE; G#006818 GREEN; O#D87C00 ORANGE; R#C80000 RED; Y#E8C000 YELLOW;,R4 O2 B26 G26 K16 Y2 K16 R4 K16 Y2 K16 G26 B26 O2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5091
Shalom,NB#002C4C NAVY BLUE; B#2C2C80 BLUE; SB#A8ACE8 SKY BLUE; W#E0E0E0 WHITE; K#101010 BLACK;,K/8 B60 K8 B8 K30 SB6 K6 W8 K6 SB6 K/30,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5660
Shanahan,GO#BC8C00 DARK GOLD; AG#00643C ANC GREEN; AB#1870A4 ANC BLUE; AS#CC4438 ANC SCARLET; K#101010 BLACK; LG#289C18 LIGHT GREEN; DY#E8C000 GOLD; OG#5C6428 OLIVE GREEN; A#5C8CA8 AZURE;,AS4 AB34 AG32 K4 AG48 GO6 K8 AS4 K4 AS4 K8 GO6 AG48 K4 AG32 AB34,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3772
Shannon,T#604000 BROWN; P#780078 PURPLE; G#006818 GREEN; Y#E8C000 YELLOW; R#C80000 RED;,T/96 P22 G32 Y32 T22 R6 T/22,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5711
Shaughnessy,K#101010 BLACK; AA#789484 ANC AZURE; Y#E8C000 YELLOW; W#E0E0E0 WHITE; LB#2888C4 LIGHT BLUE; LSB#98C8E8 LIGHT SKY; WG#408060 WTHRD GREEN; NB#003C64 NAVY BLUE; DU#4C2424 DARK UMBER; B#2C2C80 BLUE; WW#FCFCFC WILSON WHITE;,NB136 LSB8 DU20 Y4 DU6 WW6 DU6 WG22 NB16 DU6 NB6 WW6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3774
Shaw,HG#285800 HUNTING GREEN; K#101010 BLACK; DB#202060 DARK BLUE; DG#003820 DARK GREEN; R#C80000 RED; B#2C2C80 BLUE; G#006818 GREEN;,G48 K4 B6 K4 B16 R4 B16 K4 B6 K4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3775
Shaw Dress (Personal),G#006818 GREEN; P#780078 PURPLE; R#C80000 RED; W#F8F8F8 WHITE; LB#5C8CA8 LIGHT BLUE;,P/6 W28 G16 W20 P8 W64 R2 W4 R2 W4 R2 W4 R2 W4 R2 W4 R2 W12 LB/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3776
Shaw of Carolina (Personal),AR#E86000 ANC RED; O#D87C00 ORANGE; B#2C2C80 BLUE; K#101010 BLACK; R#C80000 RED; G#006818 GREEN; WW#F8F8F8 WILSON WHITE; DB#202060 DARK BLUE;,K6 DB12 K6 DB36 R8 DB8 WW8 DB36 K6 DB12 K6 G12 K6 G36 WW8 DB8 R8 G36 K6 G12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3777
Shaw of Tordarroch Green (Hunting),B#2C2C80 BLUE; HG#285800 HUNTING GREEN; AA#789484 ANC AZURE; K#101010 BLACK; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; R#C80000 RED; A#5C8CA8 AZURE; G#006818 GREEN;,A10 K2 G60 B30 R16 G60 R16 B4 R16 G60 R16 B30 G60 K2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3778
Shaw of Tordarroch Red (Dress),AA#789484 ANC AZURE; K#101010 BLACK; DG#003820 DARK GREEN; DP#440044 DARK PURPLE; R#C80000 RED; A#5C8CA8 AZURE; LG#289C18 LIGHT GREEN; G#006818 GREEN;,A10 K2 R60 DP30 R16 G60 R16 DP4 R16 G60 R16 DP30 R60 K2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3779
"Shawn Jones Afghan Memorial, The",T#5D321F BROWN; R#CA2625 SCARLET; G#649848 GREEN; K#1C1714 BLACK; Y#F5D38B YELLOW; DR#B62531 DARK RED;,R/24 G8 K16 T6 Y124 DR/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10900
Shearer,BN#14283C BLUE GREY; DR#880000 DARK RED; G#006818 GREEN; N#888888 GREY; MY#D09800 M YELLOW; WR#680028 WINE RED; R#C80000 RED;,R/4 G8 N4 G22 BN18 DR24 BN4 DR24 BN18 G4 BN4 G4 BN4 G12 R4 G12 BN4 G4 BN4 G4 BN18 DR24 MY4 DR24 BN18 G22 N4 G8 R/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=4944
Shearer (2016),K#000000 BLACK; N#646464 GREY; B#788CB4 BLUE; DB#003C64 DARK BLUE; R#C8002C RED; W#FCFCFC WHITE;,K/8 N8 DB64 R8 B34 W/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=11639
Sheffield High School,G#006818 GREEN; LB#2888C4 LIGHT BLUE; NB#003C64 NAVY BLUE;,LB5 NB12 G8 LB4 G8 NB12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5063
"Sheffield, City of",K#101010 BLACK; DG#003820 DARK GREEN; G#006818 GREEN; N#888888 GREY; LB#2888C4 LIGHT BLUE; R#C80000 RED; LG#289C18 LIGHT GREEN;,R6 LB10 LG10 K8 N62 G6 N6 G124 N6 G6 N62 K8 LG10 LB10,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5150
Shenzhen,WW#F8F8F8 WILSON WHITE; Y#E8C000 YELLOW; DO#B84C00 DARK ORANGE; LO#EC8048 LGT ORANGE; K#101010 BLACK; W#E0E0E0 WHITE; RY#BC8C00 DARK GOLD; AY#DC943C ANC YELLOW;,K6 DO58 AY4 DO4 AY8 DO4 AY40 Y2 AY4 Y20 W6 Y20 AY4 Y2 AY40 DO4 AY8 DO4 AY4 DO58,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3780
Shepherd (Brown & White),T#604000 BROWN; LN#C0C0C0 LIGHT GRAY;,T6 LN6 T6 LN6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5390
Shepherd or Falkirk,K#101010 BLACK; LN#F8E8D8 LIGHT GRAY;,K6 LN6 K6 LN6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3781
Shiach (Personal),R#C80000 RED; B#506878 BLUE; K#101010 BLACK; CLR#E87878 CORAL; G#006818 GREEN;,R/10 B42 K8 CLR4 G8 CLR4 K8 G/90,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5658
Shiel Claret,XR#A40000 BASIC RED; W#F0E0C8 WHITE; DR#880000 DARK RED; RB#1C0070 ROYAL BLUE; P#500050 PURPLE;,RB/4 DR4 W60 XR48 P20 DR10 W/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5598
Shiel Magenta,W#F0E0C8 WHITE; LP#542850 MAUVE; DG#003820 DARK GREEN; LVP#9080B8 LGT VIOLET; A#7490A4 AZURE;,DG/4 LVP4 W60 LP48 A20 LVP10 W/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5604
Shiel Purple,W#F0E0C8 WHITE; LVP#C49CD8 LGT VIOLET; G#006818 GREEN; DP#440044 DARK PURPLE; A#5C8CA8 AZURE;,LVP/4 G4 W60 DP48 A20 G10 W/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5607
Shiel Purple V2,W#F0E0C8 WHITE; LVP#C49CD8 LGT VIOLET; G#006818 GREEN; DP#440044 DARK PURPLE; A#5C8CA8 AZURE;,LVP/4 G4 W60 A48 DP20 G10 W/16,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5608
Shieldhall,DN#5C5C5C DARK GREY; DR#880000 DARK RED; E#4C3428 DRAB; LN#C0C0C0 LIGHT GRAY; R#C80000 RED; N#888888 GREY;,N12 R4 N8 R4 N36 E12 LN8 E8 R4 E8 R4 E48 R4 E8 R4 E8 LN8 E12 N36 R4 N8 R4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5005
"Ship Hector, The",K#101010 BLACK; G#006818 GREEN; LN#C0C0C0 LIGHT GRAY; RB#1C0070 ROYAL BLUE; B#2C2C80 BLUE; WW#FCFCFC WILSON WHITE;,K6 B20 YY10 B32 G6 WW32 G10 WW6 G10 WW32 G6 B32 YY10 B20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3782
Shire of Hornwood (USA),K#101010 BLACK; Y#FFE600 YELLOW; R#FF0000 RED;,K/8 Y60 R36 Y6 R/36,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10409
Shrek,T#A87448 BROWN; DG#006438 DARK GREEN; G#283C24 GREEN; LG#A4CC74 LIGHT GREEN; Y#B09C00 YELLOW; HG#087020 HUNTING GREEN; OG#707830 OLIVE GREEN; GO#BCC41C DARK GOLD; VG#40C440 VERDANT;,T/8 DG6 T60 OG24 DG10 VG8 DG6 VG28 LG4 VG4 LG20 GO/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3783
Sibbald Blue (2014),DB#141E46 DARK BLUE; DG#003C14 DARK GREEN; B#003C64 BLUE; W#FCFCFC WHITE; P#64008C PURPLE;,DG/8 DB44 B12 W20 DB6 W12 P8 B6 W/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=11024
Sildesalaten,R#C80000 RED; W#FFFFFF WHITE; B#2F2F4F NAVY BLUE; Y#FFE600 YELLOW; LB#2888C4 LIGHT BLUE;,LB/10 Y10 B35 W20 R/160,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10780
Sillars,K#101010 BLACK; B#2C2C80 BLUE; CW#FCFCFC CLEAR; DG#003820 DARK GREEN; DY#E8C000 GOLD; R#C80000 RED; WW#FCFCFC WILSON WHITE; G#006818 GREEN;,G128 K8 B18 DY4 B8 DY4 B8 G22 R16 B4 R8 WW6 R8 B4 R16 G22 B8 DY4 B8 DY4 B18 K8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5083
Sillitoe,K#101010 BLACK; WW#F8F8F8 WILSON WHITE; B#2C2C80 BLUE;,B20 WW20,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3786
Silver (Personal),DB#202060 DARK BLUE; K#101010 BLACK; SB#7C98BC LIGHT BLUE; BL#1464B4 BALMORAL BLUE; BL#2474B4 BLUE; W#E0E0E0 WHITE; WW#FCFCFC WILSON WHITE;,W48 BL48 SB12 W2 DB8 W40 BL20 SB6 W8 SB6 BL20 W40 DB8 W2 SB12 BL48,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3787
Silver Granite,N#505050 GRAY; DN#5C5C5C DARK GREY; K#101010 BLACK; W#E0E0E0 WHITE; LN#A0A0A0 LIGHT GRAY;,K/6 DN6 K6 DN42 N42 K6 N6 LN/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5505
Silver Mist,DN#5C5C5C DARK GREY; K#101010 BLACK;,DN/8 K52 DN124 K4 DN/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3788
Silver Thistle,B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE; K#101010 BLACK; OX#303070 OXFORD; N#888888 GRAY; G#006818 GREEN;,G8 B6 K12 OX40 K92 N4 K8 N4 K92 OX40 K12 B6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3789
Silversea,W#FFFFFF WHITE; LB#A5AFB8 LIGHT BLUE; LN#ACAD9F LIGHT GREY; G#36924F GREEN; MB#213E66 MID BLUE; DMB#112F4B DARK MID BLUE; R#E91009 RED;,R/6 DMB40 MB40 G4 LN8 LB34 W/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10261
Silverton Family (Basingstoke),SB#373875 SEVENTEEN BLUE; W#F9F5EF PEROXIDE WHITE; K#1C1714 BLACK; B#2C2C80 BLUE; BB#5F749C BALMORAL BLUE; Y#F8E38C YELLOW;,SB/8 BB2 W2 BB2 K58 SB6 Y2 K8 SB40 K4 B2 K6 SB/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10275
Silvicola,K#101010 BLACK; W#E0E0E0 WHITE; Y#E8C000 YELLOW;,W6 Y40 K30 Y40,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=5290
Simple Technology,B#2C2C80 BLUE; DG#003820 DARK GREEN; G#006818 GREEN; R#C80000 RED; W#E0E0E0 WHITE;,R6 G56 B18 DG36 W6 DG36 B18 G56,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3790
Sin-Cos,Y#FFD700 YELLOW; K#000000 BLACK; G#228B22 GREEN; DG#006400 DARK GREEN;,K/60 G64 DG5 G8 DG5 G64 K60 Y8 K8 Y/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10094
Sinclair,K#101010 BLACK; G#006818 GREEN; R#C80000 RED; W#E0E0E0 WHITE; B#2C2C80 BLUE;,G/24 K10 W4 B24 R60 B12 W4 K10 G24 R/60,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3792
Sinclair (Logan),W#E0E0E0 WHITE; G#006818 GREEN; K#101010 BLACK; R#C80000 RED; DB#202060 DARK BLUE;,R/56 DB12 W2 K8 G32 R/56,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3791
Sinclair Dress (Dance),K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; LB#2888C4 LIGHT BLUE; LN#C0C0C0 LIGHT GRAY; W#E0E0E0 WHITE; PB#9050D8 PURPLEBLUE; P#780078 PURPLE; R#C80000 RED; XB#38409C OXFORD;,XB8 R4 XB62 K20 G8 W42 G4 W42 G8 K20 XB62 R4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3794
Sinclair Hunting,G#005020 MOD GREEN; C#960028 RED; K#101010 BLACK; W#E0E0E0 WHITE;,G/12 C4 G26 K12 W4 K32 C/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3796
Sinclair Hunting (VS),K#101010 BLACK; B#2C2C80 BLUE; G#006818 GREEN; R#C80000 RED; W#E0E0E0 WHITE;,G/4 R2 G60 K32 W2 B32 R/4,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3797
Sinclair of Ulbster,G#006818 GREEN; K#101010 BLACK; DB#202060 DARK BLUE; DG#003820 DARK GREEN; YT#D8B000 TAN YELLOW; B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE;,BL96 K32 G48 YT8 G48 K32,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3798
Singh,DR#880000 DARK RED; G#006818 GREEN; PH#6C0070 HEATHER; LN#C0C0C0 LIGHT GRAY; MY#D09800 M YELLOW;,PH/6 DR6 PH68 G36 MY4 G36 LN4 DR/6,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3800
Sir Billi,R#C80000 RED; HG#285800 HUNTING GREEN; K#101010 BLACK; WW#F8F8F8 WILSON WHITE; SW#F4F8C8 BEIGE;,R16 HG24 SW10 K22 HG84 K6 HG84 K22 SW10 HG24,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3801
Sirrell (2014),B#5F749C BLUE; W#F8F8F8 WHITE; DB#433A5A DARK BLUE; R#DC0000 RED; K#1C1714 BLACK; LB#C0C0C0 LIGHT BLUE;,LB/30 K14 R4 DB36 W40 B/38,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=11109
Six Frigates (US),K#1C1714 BLACK; LB#5F749C LIGHT BLUE; B#141E46 BLUE; Y#E0A126 YELLOW; T#603800 BROWN; R#C82828 RED;,LB/6 K2 Y4 K2 B20 K34 B4 LB2 T2 R/2,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=10972
Skene,B#2C4084 BLUE; K#101010 BLACK; R#DC0000 RED; G#005020 MOD GREEN; O#FA4B00 YELLOW;,B/48 K8 R6 K8 G48 K8 O/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3802
Skene #2,B#2C2C80 BLUE; G#006818 GREEN; R#C80000 RED; DG#003820 DARK GREEN; DB#202060 DARK BLUE;,DB24 R12 G4 R12 G48 R12 G4 R12 G48 R12 G4 R12,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3803
Skene (Maclan),K#101010 BLACK; B#2C4084 BLUE; R#DC0000 RED; G#005020 MOD GREEN; O#FA4B00 YELLOW;,K/8 B48 K8 R6 K8 G48 K8 O6 K8 G48 R6 K/8,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3804
Skene of Cromar,K#101010 BLACK; DR#880000 DARK RED; G#006818 GREEN; RB#1C0070 ROYAL BLUE; B#2C2C80 BLUE; BL#1474B4 BALMORAL BLUE; R#C80000 RED;,K8 R74 B74 R4 B74 G74 R74 K8 R74 G74 B74 R4 B74 R74,https://www.tartanregister.gov.uk/tartanDetails.aspx?ref=3805
